Timestamp,Open,High,Low,Close,Volume
2026-05-22 12:15:00,659.55,659.84,658.56,658.74,1178.858
2026-05-22 12:30:00,658.75,659.55,658.5,659.29,911.564
2026-05-22 12:45:00,659.29,660.62,659.29,660.62,1155.758
2026-05-22 13:00:00,660.62,661.44,660.21,661.04,1820.692
2026-05-22 13:15:00,661.04,662.5,661.03,662.3,1853.368
2026-05-22 13:30:00,662.29,663.99,661.81,662.94,3263.298
2026-05-22 13:45:00,662.95,664.0,662.95,663.99,1580.17
2026-05-22 14:00:00,664.0,664.2,661.59,662.01,2592.515
2026-05-22 14:15:00,662.01,662.27,656.61,658.11,4755.86
2026-05-22 14:30:00,658.11,659.45,657.34,658.67,1155.202
2026-05-22 14:45:00,658.68,658.88,657.0,657.39,1116.203
2026-05-22 15:00:00,657.39,659.61,657.0,657.27,1064.067
2026-05-22 15:15:00,657.28,658.67,656.45,658.67,1469.55
2026-05-22 15:30:00,658.68,659.83,657.71,658.13,1262.707
2026-05-22 15:45:00,658.12,658.59,657.61,658.51,803.078
2026-05-22 16:00:00,658.51,659.46,657.93,659.1,1035.379
2026-05-22 16:15:00,659.11,659.55,658.33,658.82,1550.093
2026-05-22 16:30:00,658.82,660.0,658.82,659.15,741.679
2026-05-22 16:45:00,659.15,660.84,659.15,660.52,1333.334
2026-05-22 17:00:00,660.53,661.58,660.48,661.14,613.248
2026-05-22 17:15:00,661.14,661.48,658.72,661.01,2109.774
2026-05-22 17:30:00,661.01,661.53,660.09,661.24,726.954
2026-05-22 17:45:00,661.24,661.32,659.51,659.83,1639.287
2026-05-22 18:00:00,659.83,659.89,658.14,658.72,1182.433
2026-05-22 18:15:00,658.71,658.94,657.71,657.76,414.509
2026-05-22 18:30:00,657.76,657.76,654.87,655.06,1482.823
2026-05-22 18:45:00,655.05,655.05,648.55,653.53,6120.672
2026-05-22 19:00:00,653.53,654.11,651.32,652.3,961.228
2026-05-22 19:15:00,652.29,653.51,651.75,652.26,1180.641
2026-05-22 19:30:00,652.27,652.45,648.31,650.82,4002.552
2026-05-22 19:45:00,650.81,652.96,649.63,652.48,1802.295
2026-05-22 20:00:00,652.48,654.03,652.42,653.3,537.871
2026-05-22 20:15:00,653.3,653.76,652.09,653.18,1084.893
2026-05-22 20:30:00,653.17,653.18,651.84,652.63,1001.144
2026-05-22 20:45:00,652.64,653.49,652.22,653.22,599.88
2026-05-22 21:00:00,653.22,653.47,652.36,653.02,606.863
2026-05-22 21:15:00,653.03,653.77,652.71,653.71,523.184
2026-05-22 21:30:00,653.71,654.03,653.3,653.31,409.148
2026-05-22 21:45:00,653.31,654.03,653.17,653.23,364.038
2026-05-22 22:00:00,653.23,653.53,652.02,652.43,1003.537
2026-05-22 22:15:00,652.43,652.43,651.93,652.1,316.394
2026-05-22 22:30:00,652.1,652.56,650.75,651.55,470.765
2026-05-22 22:45:00,651.55,652.53,651.47,652.53,359.063
2026-05-22 23:00:00,652.53,653.37,652.53,653.05,429.633
2026-05-22 23:15:00,653.05,653.05,650.36,650.36,636.01
2026-05-22 23:30:00,650.37,652.26,650.06,651.91,644.995
2026-05-22 23:45:00,651.91,651.91,648.7,650.44,1958.284
2026-05-23 00:00:00,650.45,652.15,649.6,650.77,1751.445
2026-05-23 00:15:00,650.78,650.87,649.09,650.08,1226.737
2026-05-23 00:30:00,650.08,650.5,648.07,649.11,1238.8
2026-05-23 00:45:00,649.1,651.33,648.83,650.99,952.219
2026-05-23 01:00:00,651.0,652.31,650.14,650.15,558.15
2026-05-23 01:15:00,650.14,651.1,649.57,651.07,585.185
2026-05-23 01:30:00,651.06,651.48,650.58,650.92,454.052
2026-05-23 01:45:00,650.92,650.92,649.61,650.36,373.812
2026-05-23 02:00:00,650.36,650.97,649.81,650.11,661.541
2026-05-23 02:15:00,650.1,650.7,649.7,650.03,393.488
2026-05-23 02:30:00,650.02,650.39,649.66,650.03,400.395
2026-05-23 02:45:00,650.04,651.7,650.04,651.51,759.201
2026-05-23 03:00:00,651.51,651.51,650.16,650.48,1877.0
2026-05-23 03:15:00,650.48,651.27,650.17,650.87,669.177
2026-05-23 03:30:00,650.86,652.35,650.86,652.26,394.058
2026-05-23 03:45:00,652.27,653.0,652.11,652.34,566.225
